date,author,topic,content,stem,label
19.05.2020 07:40,the guide of your life,ali babacan,"sırasıyla 140 journos, gençlerle yaptığı oturum ve fatih altaylıyla yaptığı röportajı izledim. bu üç yayında da islamı ve muhafazakarlığı tek kelime dahi ağzına almadı. bu açıdan siyasal islamcı diyen herkes kesinlikle ya cahil ya da önyargılıdır. bakanlığı döneminde de bu söylemlerine denk gelmedim. bence kendisi dünya gerçeklerini çok iyi bilen bir realist kişidir. ekonomist olduğu için de hukuğun, eğitimin, dış politikanın öneminin fazlasıyla farkında. fırsat eşitliği, basın ve fikir özgürlüğü kırmızı çizgileri arasında. türkiyenin yaşadığı tüm problemleri analiz etmiş; bunu parlementer sisteme geri dönüş ve kurumları güçlendirmekle çözmeye çalışacağımı açıkça anlatmış. hedef kitlesi her ne kadar gençler gibi görünse de bence ak partiden bıkmış, geleceği görmeyen bir çok kobi ve esnaftan, iş dünyasından destek görecektir. benim peder azılı bir akplidir. bence bir dahaki sefere ali babacana verecektir. çünkü en beğendiği kişilerden biri ali babacandır. e eskisi gibi akpyi desteklemediği için de oyunu bu yönde kullanacaktır. babam gibi bir çok insan da kendisine şans verecektir. ben kendisini rte ye karşı merkez bankası bağımsızdır dediği günlerde takdir etsem de oyumu vermeyeceğim. belki de veririm. şu an chp, iyip ve kendisi arasındayım. ali babacanın oy oranını çok merak ediyorum. bu kadar tıkanmış bir siyaset ortamında hatırı sayılır oy alacağını düşünüyorum. umarım yanılmayız. aksi takdirde rte, meral momy, kk arasında sıkışmış bir siyaset bizi yine çıkmaz sokağa çıkaracaktır.",sıra 140 journos genç yaptık otur ve fatih altyaz yaptık röportaj izledi bu üç yay ya isla ve muhafazakarlık tek kel dahi ağz almadı bu açı siyasal islamcı diye herkes kesinlik ya cahil ya ya önyargıl bakanlık dönem dek bu söylem denk gelmedi be kendis dünya gerçek çok i bile bir realist kiş ekonomist olduk iç dek hukuk eğit dış politika önem fazla fark fırsat eşitlik ba ve fikir özgürlük kırmız çizgi ara türkiye yaşadık tüm problem analiz et p parlementer siste ger dönüş ve kurum güçlendirmek çözme çalışacak açıkça anlat hedef kitles her ne kadar genç gip gör dek be az parti bık gelecek görmeye bir çok kobi ve esnaf iş dünya destek görecek be peder azıl bir kapli be bir dahaki sefer alt babaca verecek çünkü en beğendik kişi bir alt baba eskis gip akayi desteklemedik iç dek oy bu yö kullanacak baba gip bir çok in ya kendi şans verecek ben kendi rte ya karşı merkez bankas bağımsız dedik gün takdir et dek oy vermeyecek belki dek verir şu an chp i ve kendis arka alt babaka oy oran çok merak ediyor bu kadar tıka bir siyaset ortam hatır sayılır oy alacak düşünüyor umar yanılma aksi takdir rte meral mom kk ara sıkış bir siyaset biz y çıkmaz sokak çıkaracak,2
19.05.2020 08:42,yazarimyazmamsanane,ali babacan,"eğer ki akp'den milletvekili çalarsa benim için 5 para etmez zira akp milletvekillerinin ne olduğu ortada. bu ülkeye ve geleceğimize olumlu katkısı, ancak akp seçmeninin oyunu almasıyla - bölmesiyle gerçekleşebilir. bunun dışında kesinlikle kafası çalışan, özünde liyakat sahibi ve sağlam bir devlet geçmişi olan, ılımlı bir politikacı. oy verir miyim, sanmam ama ekip de çok önemli.",eğer ki akp milletvekil ça be iç par etmez zira akp milletvekil ne olduk orta bu ülke ve gelecek olumlu katkıs ancak akp seçmen oy alma bölme gerçekleşebilir bu dış kesinlik kafas çalışa öz liyakat sahip ve sağla bir devlet geçmiş ola ılımlı bir politikaç oy verir mi sanma am ekip dek çok önemli,1
19.05.2020 09:01,wolfofwolvess,ali babacan,"su anki siyasi yelpazedeki isimler arasında gerek donanım gerek vizyon gerek ahlak açısından kendisini en uygun aday olarak görüyorum. ehven-i ser bir ateistim, sonuna kadar atatürkçüyüm. bu ülkenin çalkantılara degil yumusak bir geçise ihtiyacı var. türkiye’nin yönü batıdır, rusya ve çin hiçbir zaman müttefik olmamıslardır ve olmayacaklar. tayyip’in yaptıkları yanına kar mı kalacak? evet, kalacak, öncelikle ilk sart bunu kabullenmeden bu ülke normale dönemeyecek, kabul edelim. asıcaz kesicez derseniz teslim olmayacaklar, “hizmetleriniz için tesekkürler, siz biraz da torunlarınızla ilgilenin sayın baskanım” demek lazım. baska çare kalmadı.",su anki siyas yelpaze isim ara gerek dona gerek vizyo gerek ahlak açı kendi en uygu aday olarak görüyor ehve ser bir ateis son kadar atatürkçü bu ülke çalkantı degil yumusak bir geç ihtiyaç var türki nin yö kat rusya ve çin hiçbir zama müttefik olmamış ve olmayacak tayyip iş yaptık yan kar mı kalacak evet kalacak öncelik ilk sart p kabullenme bu ülke normale dönemeyecek kabul edel sıcak kesiç der tesl olmayacak hizmet iç tesekkür siz biraz ya yorum ilgile say baka demek laz baska çare kalmadı,1
20.05.2020 05:04,woolrock,ali babacan,"24 saat askerlik hakkinda konusmayan kisi. neredeyse askerlik kalkmis zaten, adam kislasiz bedelli istiyoruz kampanyasi icin harcadigi zaman zaten neredeyse 21 gune esit olacak bu gidisle. cok ilginc ya. adam her gun 2 saat harciyor bu kampanya icin twitter'da, eksi'de. o saatleri toplasa degil 21 gun belki de 45 gune esit cikacak. insan sigir olmasin aga.",saat askerlik hakk konuşmaya kis nere askerlik kalmis zate ada kislas bedelli istiyor kampanyasi iç harcadigi zama zate nere gune esit olacak bu gidis cok ilginç ya ada her gün saat harcıyor bu kampanya iç twister eksi o saat toplas degil gün belki dek gune esit cikacak in sigir olmas agı,1
20.05.2020 06:40,thunder34,ali babacan,deva partisi genel başkanı. korona mağduru oldu diye düşünüyorum. yoksa baya bir merak uyandırmıştı.,deva partis genel başka koro mağdur ol di düşünüyor yok ba bir merak uyandırmış,1
20.05.2020 16:05,red and white liverpool,ali babacan,şu an karat tv de soruları yanıtlıyor reis,şu an karat tv dek soru yanıtlıyor reis,1
20.05.2020 17:21,sebastian dabrowski,ali babacan,sosyal medya reklamlarina hiz vermis gozuken 2020 model turgut ozal.,sosyal medya reklam hiz vermis gozuke 2020 model turgut ozal,0
20.05.2020 17:44,allah diyen aslan ateist oldu,ali babacan,"kurduğu parti süreci sonucu yoğun bir pr sürecine girişmiş siyasetçi. youtube ve diğer sosyal medya organlarında avrupa tarzı bir siyasetçi profili çizmeye çalışıyor ama yemezler. bu yönde bir alt yapısı ve geçmişi olmadığı için üzerine oturmuyor bu durum. öğrencilerle buluştuğu videoyu izledim, gelen sorular komedi ve öğrencilerin çoğu pek akıllı değil. kendisi de pek samimi gelmiyor insana. yabancı öğrencinin söylediğinin yanlış çevrilmesi ve kendisinin cevap olarak ""thanks"" diye kestirip atması da hoş detaylar değildi. kendisine önerim şu, siyaset kavramıyla particilik bağlamında ilgilenen üniversite öğrencilerinin çoğu sığ ve cahildir bu yüzden gerçekten danışmak ve fikir almak gibi niyetleri varsa kendi halinde dünyayı okuyan ve kendini geliştirmeye çalışan radikal olmayan kültürlü öğrencilere ulaşsın. broşür dağıttırmalık ve sağa sola göndermelik adamları kamera karşısına çıkartmayın: )ha ben oy verir miyim asla vermem, ben ülkemde modern yöneticiler istiyorum. muhafazakar lider isteğini açıkca dile getirmek inanç özgürlüğü ise benimki de öyle.",kurduk parti süreç sonuç yok bir pr süreç giriş siyasetçi youtube ve diğer sosyal medya organ avrup tarzı bir siyasetçi profil çizme çalışıyor am yemez bu yö bir alt yapıs ve geçmiş olmadık iç üzer oturmuyor bu dur öğrenci buluştuk video izledi gele soru komedi ve öğrenci çok pek akıllı değil kendis dek pek sam gelmiyor insa yabancı öğrenci söyledik yanlış çevrilmes ve kendi cevap olarak hanks di kestirip atmas ya hoş detay değil kendi öner şu siyaset kavram particilik bağlam ilgilene üniversi öğrenci çok sığ ve cahil bu yüz gerçek danışmak ve fikir almak gip niyet var ke hal dünya okuya ve kendi geliştirme çalışa radikal olmaya kültürlü öğrenci ulaş broşür dağıttırmas ve sak sol göndermel adam kamer karşı çıkartmay tha ben oy verir mi as verme ben ülke modern yönetici istiyor muhafazakar lider istek açık dil getirmek inanç özgürlük is benimki dek ö,0
20.05.2020 17:44,pardayan,ali babacan,keşke son günlerde verdiği röportajlarda iktidar olunca bedelli askerlikten temel eğitim saçmalığını kaldıracağını söylese  kışlasız bedelli istiyoruz,keşke son gün verdik röportaj iktidar ol bedelli askerlik temel eğit saçmalık kaldıracak söyles kışlas bedelli istiyor,1
21.05.2020 00:18,bu adam adam olmaz,ali babacan,"""kadro partisi"" olmaya çalışıyor anlıyorum ancak oyunu kuralına göre oynamayı bilmiyor. illerde veya bölgelerde 1 tane ilgili bölgede adı bilinen, saygı duyulan liyakat sahibi kişi bulamıyorsa ""komisyon başkanı"" yapacak, kepenkleri kapatabilir. (bkz: deva partisi/",kadro partis olma çalışıyor anlıyor ancak oy kural gör oynama bilmiyor il veya bölge tane ilgil bölge ad biline saygı duyula liyakat sahip kiş bulamıyor komisyo başka yapacak kepenk kapatabilir bkz deva partis,0
21.05.2020 01:04,mutabik,ali babacan,"laz muteahhit fanlari tarafindan asagilanan eski ekonomi bakani. mansur yavas’i destekleyenleri tenzih ederek ali babacan’i asagilayan ekrem fanlarindan bir halt olmaz. ulan libos diye asagiliyorsunuz da ekrem bey’in sag kolu sinan ogan falan mi acaba? canan kaftancioglunu koymus yanina, cidden hayir bekliyor musunuz yani bu kadinin oldugu bir ekipten? imamoglu dediginiz adam binlerce kisinin katili olan pkknin meclisteki sozcusunun cizgisini dogru bulmus bir adam. canan denen kadin sakine cansiz denen orospuyu mesrulastirdi, 23 nisan kutlamayip 24 nisan’da ermeniden ozur dileyip yunana selam cakti, ataturkun askeriyiz lafini militarist buldu. bundan hayir gelecek de babacan’dan mi gelmeyecek? hani ekrem imamoglu neden 1 yili askin suredir yolsuzluklari aciklamiyor? imamoglunun ismini secimden 2-3 ay oncesine kadar bilen yoktu, 20 yillik ahbabiniz gibi savunuyorsunuz.",laz müteahhit fan taraf saglana eski ekono bakani mansur yavas destekleyen tenzih ederek alt babaca saglaya ekre fan bir halk olmaz ula libos di acabiliyor ya ekre bey iş sag kol sina oga fala ki acap cana kaftanciogl koymus yan cidi hayir bekliyor mu yani bu kadi oldugu bir ekip imamoglu dedigi ada bin ki katil ola pek meclis sozcugu çizgi dogru bulmus bir ada cana dene kadı sak cansiz dene orospu mesrulastir nisa kutlama nisa ya ermeni ozur dileyip yuna sela vakti ataturk asker laf militaris bul p hayir gelecek dek babaca yan ki gelmeyecek hani ekre imamoglu ne yil ask sure yolsuzluklari acikliyor imamoglu ism seç 2-3 ay once kadar bile yok yillik ahbap gip savunuyor,1
21.05.2020 02:11,muhabirinizscarboroughdanbildiriyor,ali babacan,"dedesinin ve kendisinin adini tasiyan ali babacan sirketinde asgari ucret ustunde maasa calisan var miymis? millet bogaz tokluguna calissin, ali bilader ted kolejde okusun. ali bilader bakan olsun, millet hindistan seviyesinde olsun. bir de kuzeni vardi, telekomu yardiran, kamil gokhan bozkurt, o ne oldu acaba? bir de bunun halasi hatice icin cocukken uzulurduk, egitim hakki falan diye. guven vermeyen, omurgasiz bir canli gibi. abdullah gul ' un getirdigi adamdan ne olur. kilavuzu karga meselesi. selam ve dua ile su a. q. p. sini bir yolluyaydik. gerci daha yol uzun. daha cehepe' den kurtculerle, mezhepciler, mehepe 'den 40 yaparlarin gitmesi lazim. olsun, yilmak yok. tanri turk' u korusun.",dede ve kendi ad tasiya alt babaca şirket asgari ucret ustunde mas calisa var mimis millet bogaz tokluk calis alt bilader tek kolej ok alt bilader baka ol millet hindista seviye ol bir dek kuze vardi teleko gardiya kamil gokha bozkurt o ne ol acap bir dek bu halasi hatiç iç cocuk uyulur egit hakki fala di guve vermeye omurgas bir canli gip abdullah gul ön getirdigi ada ne olur kilavuz karga meseles sela ve dua il su s bir yolluyaydik gerci dah yol uz dah chep sen kurtculer mezhepçi meshep sen yazar gitmes laz ol yilmaz yok tanri türk kor,0
21.05.2020 02:35,hukum41,ali babacan,ekşi sözlük'te bile muhalifleri bölen siyasetçi. hepimiz biliyoruz ki alacağı oy oranı 1-2 puanı geçmeyecek yeni 2 partiden biridir. benim bu yaşıma kadar gördüğüm en farklı siyasetçi besim tibuk idi. o bile ağzı güzel laf yapmasına rağmen siyaseten silindi gitti. ali babacan'ın hiç şansı yok benim gözümde.,ekşi sözlük bil muhalif böle siyasetçi hep biliyor ki alacak oy ora 1-2 puan geçmeyecek ye parti bir be bu yaş kadar gördük en farklı siyasetçi bes tibuk idi o bil ağzı güzel laf yapma rağme siyase sil git alt babaca hiç şansı yok be göz,0
21.05.2020 02:42,ocean86,ali babacan,"kamil gökhan bozkurt: ali babacan’ın bacanağı. özelleştirme sonrası türk telekom ceosu. balık hafızalarımız tazelendiyse yeni bir data daha geliyor: --- turktelekom ozellestirme skandali ---akp'nin tt'yi sattığı arap şirketi otaş, tt'yi satın alabilmek için, türk bankalarından aldığı 4. 5 milyar dolarlık krediyi (bu nasıl oluyorsa artık) ödememiş, üstüne temettüleri, karı toparlayıp hisselerini de kredi aldığı bankalara devredip türkiye'yi dolandırıp gitmiştir. sadece bu da olsa iyi; devir esnasında kasada olan para, alt yapıdaki bakır vb; bina taşınmaz ne varsa söküp satmışlar. --- hatirlatma uludag sozlukten diskapininmandali adli yazarin entrysinden alintidir ---puzzle’ın parçalarını birleştirmeyi siz forumdaşlarıma bırakıyorum. selam ve dua ile. hayırlı prlar.",kamil gökha bozkurt alt babaca ın bacanak özelleştirme sonras türk teleko ceos balık hafıza tazelendi ye bir dah dah geliyor türkteleko özelleştirme skandali akp tv sattık arap şirket otaş tv sat alabilmek iç türk banka aldık milyar dolarlık kredi bu nasıl oluyor ar ödememiş üst temettü kar toparlayıp hisse dek kredi aldık banka devredip türki dolandırıp git sadeç bu ya ol i devir esna kasa ola par alt yapı bakır vb bina taşınmaz ne var söküp sat hatirlatma uludagı sozlukte diskapininmandal adli yazar entrys alin puzzles ın parça birleştirme siz forumdaş bırakıyor sela ve dua il hayırlı pilar,0
21.05.2020 03:14,alperdunga,ali babacan,türkiye'de adsl devrimi yaşanacağı sırada türk telekom 'u araplara neden sattığını aciklayamadigi sürece önemsiz akp artığı bir liboş,türki adsl devr yaşanacak sıra türk teleko arap ne sattık aciklayamadigi süreç önemsiz akp artık bir libor,0
21.05.2020 03:19,arcuri,ali babacan,"her ne kadar yine sağcı olsa da ılımlı ve hatta liberal yanını da gösteriyor, arkadaşlar bu ülkede akapeye oy verip de ali babacan'ın kim olduğunu bilmeyen bir sürü seçmen var. elbetteki pr yapacak oy kasacak, buralarda takılması beklediği dönüşü sağlar mı tartışılır ancak temel sorun yine dönüp dolaşıp havuz medyası ve sansürlerine bağlanıyor. bu adam biraz daha şans bulsa ve derdini anlatsa zaten gerekli oyu çeker kendi tarafına. sözlükteki siyaset uzmanlarımızın hepsi akşener gibi olacağını öngörüyor fakat ben babacan'ın potansiyelinin bu kadar az olduğunu düşünmüyorum ve sağ cenaha sağlam bir darbe vuracağına inanıyorum. kaldı ki sağdan sola keskin bir manevra da yapamaz bu ülke, en azından buna hazır bir toplum ve millet değiliz bu sebeple yine geçiş dönemi koalisyon hükümeti ile sağlanabilir.",her ne kadar y sağcı ol ya ılımlı ve hat libera yan ya gösteriyor arkadaş bu ülke kale oy verip dek alt babaca kim olduk bilmeye bir sür seçme var elbet pr yapacak oy kasacak bura takılmas bekledik dönüş sağ mı tartışılır ancak temel sor y dönüp dolaşıp havuz medyas ve sansür bağlanıyor bu ada biraz dah şans bul ve derdi anlat zate gerekli o çeker ke taraf sözlük siyaset uzman hepsi akşener gip olacak öngörüyor fakat ben babaca potansiyel bu kadar az olduk düşünmüyor ve sağ cenah sağla bir darbe vuracak inanıyor kal ki sak sol kesk bir manevra ya yapamaz bu ülke en az p hazır bir topl ve millet değil bu sebep y geçiş döne koalisyo hükümet il sağlanabilir,2
21.05.2020 03:36,mrsalvatore,ali babacan,"bu ekşi sözlükte çok değişik bir kitle var, kendi gibi düşünmeyen herkesi trol ve paralı diye kendilerince aşağı çekmeye çalışıyorlar... bırakın insanlar dilediğince düşüncelerini beyan etsin. neden kuduruyorsunuz?",bu ekşi sözlük çok değişik bir kit var ke gip düşünmeye herkes trol ve paral di kendi aşak çekme çalışıyor bırak in diledik düşünce beya et ne duruyor,1
21.05.2020 04:51,turanium39,ali babacan,"entarinin sonunda vereceğim isimle ali babacanın yolları 2 bilemedin 3 seçim sonra karşı cephelerde kesişecek. bu adamın kurduğu parti bir ideoloji partisi değildir. bir konjonktürel partidir. tıpkı şu an iktidarda olan parti gibi. cumhuriyet tarihini 50’lerden sonra inceleyin, hep 10 yılda bir kangren olmuş ekonomi ve dini sömüren sağ cenahtan bir iktidar bulursunuz. cumhuriyet 10 yılda bir askeri müdahaleye mecbur bırakılılırdı. ta ki 2009 ergenekon davalarına kadar. darbe sonrası yine sağ cenahtan birileri ya ekonomi paketiyle ya dini duyguları sömürerek ya da ikisini de aynı anda yaparak bunu yaparken özellikle sekülerliğin savunucusu gibi davranarak iktidarı eline alır. biz buna türkçede köprüyü geçene kadar ayıya dayı demek diyoruz. daha sonrasında hikaye aynı. ilk birkaç sene en kolay yol olan var olan kaynaklar kurutulur veya kodaman ülkelere verdiğin tavizler sonucu ekonomi birkaç sene nefes alır. sonra parti içinde kokuşmuş siyasal islamcı ideolojileri kulislerde dans ettirilir. gelecek tepkilere göre yavaş yavaş bu fikirler tüm ülkeye servis edilir. sövmek istemiyorum ama sol kesimin seçmeni kadar ahmak oğlu ahmak bir güruh daha yoktur heralde. neymiş? gençmiş. neymiş? onlar gibi değilmiş. neymiş? ekonomi tecrübesi varmış. neymiş? yabancı dil biliyormuş. bunlar zaten devlet bakanlığı yapmış bir şahısta bulunmak zorunda olan özellikler. bakmayın şimdinin diplomasız profesörlerine, tarihi açıp okuyun; liyakatın ve kalitenin zaferini bunlar hariç her dönemde görebilirsiniz. tekrar söylüyorum; zaten olması gerekenler var diye kimse şükretmeni beklemesin. şükür ediyorsanız o sizin dar görüşlülüğünüz ve sindirim probleminizdir. kimseyi savunduğu bir ideoloji için suçlamak istemiyorum ancak ali babacan sosyal medyada trolleri mevcut iktidarınkilerden çok daha tehlikeli. zannımca, babacan ve ekibi, sağ kesimden koparacağı kiteleye kesin gözüyle bakıyor ve sosyal medya ekibini tamamen sol güruhun oynak seçmenine kitlemiş durumda. oynaktan kastım; “yea bu zehabeden hiçbi şi olmazcılar, ayy selahattin demirtaşa bak ne güzel saz çalıyor keşke bana saplasacılar, yok abi chp’liyim ama akp’ye tepkimden sandığa falan gitmemciler, yea abi versemde bisi deismioo akp yine alıocular” ekibidir. daha şimdiden dişe dokunur bir oy koparmışa benziyor. türkiye’de 50’den sonra gelen her sağ partinin cumhuriyetle ve atatürkle sorunu vardı. ali babacan da farklı olmayacak. sadece ilk birkaç sene ağzımıza bal çalıp kaşıkla verdiğini kepçeyle alacak. resmen sahneye çıktığında en büyük engel hulusi akar olacak. şimdiden kendisini parlementer ve senatörlük sisteminin ilk başbakanı olarak kutlarım. tek temennim umarım beni yanıltır.",entar son verecek is alt babaka yol bilemedi seç sonra karşı cephe kesişecek bu ada kurduk parti bir ideoloj partis değil bir konjonktürel parti tıpkı şu an iktidar ola parti gip cumhuriyet tarih ler sonra inceley hep yıl bir kangre ol ekono ve t sömüre sağ cenah bir iktidar bulur cumhuriyet yıl bir asker müdahale mecbur bırakılır ya ki 2009 ergeneko dava kadar darbe sonras y sağ cenah biri ya ekono paket ya t duygu sömürerek ya ya iki dek aynı an yaparak p yapar özellik sekülerlik savunucus gip davranarak iktidar el alır biz p türkçe köprü geçe kadar ayı da demek diyor dah sonra hika aynı ilk birkaç se en kolay yol ola var ola kaynak kurutulur veya kodama ülke verdik taviz sonuç ekono birkaç se nefes alır sonra parti iç kokuş siyasal islamcı ideoloji kulis şans ettirilir gelecek tepki gör yavaş yavaş bu fikir tüm ülke servis edilir sövmek istemiyor am sol kes seçme kadar ahmak oğlu ahmak bir güruh dah yok heral ne gençmiş ne on gip değil ne ekono tecrübes var ne yabancı dil biliyor bun zate devlet bakanlık yap bir şahıs bulunmak zor ola özellik bakmay şimdi diplomas profesör tarih açıp okuy liyakat ve kalite zafer bun hariç her döne görebilir tekrar söylüyor zate olmas gereken var di k şükretme bekle şükür ediyor o siz dar görüşlülük ve sindir problem kimse savunduk bir ideoloj iç suçlamak istemiyor ancak alt babaca sosyal medya trol mevcut iktidar çok dah tehlikel zann babaca ve ekip sağ kes koparacak kitle ke göz bakıyor ve sosyal medya ekip tamame sol güruh oynak seçmen kitlemiş dur oyna kas vyea bu sahabe hiçbi şi ormancı ayy selahat demirtaş bak ne güzel saz çalıyor keşke ba saplayıcı yok abi chp li am akp ya tepki sandık fala sitemci ya abi verse bis deismioo akp y alıocular” ekip dah şimdi diş dokunur bir oy kopar benziyor türki dek sen sonra gele her sağ parti cumhuriyet ve atatürkle sor var alt babaca ya farklı olmayacak sadeç ilk birkaç se ağz baş çalıp kaşık verdik kepçe alacak resme sahne çıktık en büyük engel hulusi akar olacak şimdi kendi parlementer ve senatörlük sistem ilk başbaka olarak kut tek temenn umar be yanıl,0
